running_sec,lub_sec,idletravel_m,h1_cuttingtime_sec,h2_cuttingtime_sec,h1_cuttinglength_m,h2_cuttinglength_m,h1_piercings,h2_piercings,file_name
7285610,474,107651.1953125,2606023,0,162477.6875,0.0,173937,0,20210807_055440.bin
7286207,1071,107651.1953125,2606428,0,162482.03125,0.0,173939,0,20210807_060440.bin
7286805,1669,107654.6640625,2606522,0,162483.109375,0.0,173941,0,20210807_061440.bin
7287402,2266,107657.296875,2606798,0,162485.546875,0.0,173942,0,20210807_062440.bin
7287999,2863,107657.296875,2606798,0,162485.546875,0.0,173942,0,20210807_063440.bin
7288597,3461,107657.296875,2606798,0,162485.546875,0.0,173942,0,20210807_064440.bin
7289194,4058,107657.296875,2606798,0,162485.546875,0.0,173942,0,20210807_065440.bin
7289792,4656,107657.296875,2606798,0,162485.546875,0.0,173942,0,20210807_070440.bin
7290389,5253,107657.296875,2606798,0,162485.546875,0.0,173942,0,20210807_071440.bin
7290987,5851,107659.5859375,2606798,0,162485.546875,0.0,173942,0,20210807_072440.bin
7291584,6448,107659.5859375,2606798,0,162485.546875,0.0,173942,0,20210807_073440.bin
7292182,7046,107660.296875,2606872,0,162491.671875,0.0,173942,0,20210807_074440.bin
7292779,7643,107661.0078125,2607086,0,162500.296875,0.0,173945,0,20210807_075440.bin
7293376,8240,107663.1328125,2607407,0,162505.0,0.0,173945,0,20210807_080440.bin
7293973,8837,107665.4140625,2607745,0,162508.90625,0.0,173947,0,20210807_081440.bin
7294570,9434,107671.078125,2607758,0,162508.921875,0.0,173948,0,20210807_082440.bin
7295167,10031,107671.078125,2607758,0,162508.921875,0.0,173948,0,20210807_083440.bin
7295764,10628,107671.078125,2607758,0,162508.921875,0.0,173948,0,20210807_084440.bin
7296361,11225,107671.078125,2607758,0,162508.921875,0.0,173948,0,20210807_085440.bin
7296959,11823,107682.1171875,2607878,0,162516.796875,0.0,173972,0,20210807_090440.bin
7297556,12420,107684.75,2607936,0,162520.03125,0.0,173999,0,20210807_091440.bin
7298153,13017,107709.4609375,2608134,0,162551.78125,0.0,174173,0,20210807_092440.bin
7298750,13614,107736.8828125,2608259,0,162571.75,0.0,174310,0,20210807_093440.bin
7299347,14211,107766.1015625,2608473,0,162608.6875,0.0,174524,0,20210807_094440.bin
7299944,14808,107793.0390625,2608625,0,162637.421875,0.0,174676,0,20210807_095440.bin
7300541,15405,107837.1484375,2608937,0,162697.6875,0.0,174972,0,20210807_100440.bin
7301138,16002,107860.34375,2609098,0,162726.03125,0.0,175149,0,20210807_101440.bin
7301734,16598,107898.3359375,2609328,0,162772.03125,0.0,175370,0,20210807_102440.bin
7302331,17195,107932.890625,2609584,0,162820.96875,0.0,175617,0,20210807_103440.bin
7302928,17792,107939.875,2609605,0,162824.5625,0.0,175638,0,20210807_104440.bin
7303525,18389,107974.3984375,2609862,0,162871.078125,0.0,175895,0,20210807_105440.bin
7304122,18986,107990.890625,2609945,0,162887.796875,0.0,175970,0,20210807_110440.bin
7304720,19584,107994.3828125,2610029,0,162891.9375,0.0,176002,0,20210807_111440.bin
7305318,20182,107995.109375,2610067,0,162894.078125,0.0,176005,0,20210807_112440.bin
7305915,20779,108017.0234375,2610290,0,162940.765625,0.0,176195,0,20210807_113440.bin
7306513,21377,108036.7578125,2610446,0,162971.40625,0.0,176371,0,20210807_114440.bin
7307110,21974,108066.5234375,2610653,0,163013.578125,0.0,176548,0,20210807_115440.bin
7307707,22571,108098.3046875,2610862,0,163055.875,0.0,176724,0,20210807_120440.bin
7308305,23169,108121.390625,2610970,0,163076.40625,0.0,176815,0,20210807_121440.bin
7308902,23766,108140.8828125,2611074,0,163100.5,0.0,176895,0,20210807_122440.bin
7309500,24364,108140.8828125,2611074,0,163100.5,0.0,176895,0,20210807_123440.bin
7310097,24961,108140.8828125,2611074,0,163100.5,0.0,176895,0,20210807_124440.bin
7310695,25559,108140.8828125,2611074,0,163100.5,0.0,176895,0,20210807_125440.bin
7311293,26157,108140.8828125,2611074,0,163100.5,0.0,176895,0,20210807_130440.bin
7311890,26754,108140.8828125,2611074,0,163100.5,0.0,176895,0,20210807_131440.bin
7312488,27352,108178.71875,2611360,0,163130.203125,0.0,177025,0,20210807_132440.bin
7313085,27949,108204.0,2611569,0,163153.21875,0.0,177103,0,20210807_133440.bin
7313682,28546,108213.140625,2611643,0,163159.859375,0.0,177155,0,20210807_134440.bin
7314279,29143,108246.5234375,2612073,0,163205.328125,0.0,177325,0,20210807_135440.bin
7314876,518,108265.5546875,2612298,0,163231.015625,0.0,177384,0,20210807_140440.bin
7315474,1116,108265.5546875,2612298,0,163231.015625,0.0,177384,0,20210807_141440.bin
7316011,1653,108267.21875,2612298,0,163231.015625,0.0,177384,0,20210807_142440.bin
7316609,2251,108269.6328125,2612344,0,163232.78125,0.0,177388,0,20210807_143440.bin
7317207,2849,108275.46875,2612597,0,163242.015625,0.0,177423,0,20210807_144440.bin
7317805,3447,108279.296875,2612823,0,163249.125,0.0,177469,0,20210807_145440.bin
7318403,4045,108297.15625,2613068,0,163272.34375,0.0,177624,0,20210807_150440.bin
7319000,4642,108297.203125,2613078,0,163273.609375,0.0,177625,0,20210807_151440.bin
7319598,5240,108300.75,2613111,0,163277.953125,0.0,177666,0,20210807_152440.bin
7320195,5837,108301.5390625,2613136,0,163279.578125,0.0,177705,0,20210807_153440.bin
7320793,6435,108301.9921875,2613142,0,163280.171875,0.0,177713,0,20210807_154440.bin
7321390,7032,108301.9921875,2613142,0,163280.171875,0.0,177713,0,20210807_155440.bin
7322166,7808,108302.0,0,0,0.0,0.0,0,0,20210807_172715.bin
7322764,8406,108303.0390625,0,0,0.0,0.0,0,0,20210807_173715.bin
7323363,9005,108317.1640625,2613227,0,163300.03125,0.0,177780,0,20210807_174715.bin
7323961,9603,108328.3125,2613292,0,163315.9375,0.0,177833,0,20210807_175715.bin
7324559,10201,108354.1953125,2613386,0,163341.578125,0.0,177887,0,20210807_180715.bin
7325157,10799,108359.828125,2613465,0,163345.421875,0.0,177906,0,20210807_181715.bin
7325755,11397,108361.4375,2613534,0,163348.484375,0.0,177917,0,20210807_182715.bin
7326353,11995,108367.9921875,2613881,0,163360.703125,0.0,178075,0,20210807_183715.bin
7326951,12593,108376.7265625,2614198,0,163371.8125,0.0,178225,0,20210807_184715.bin
7327548,13190,108385.7890625,2614690,0,163392.5625,0.0,178337,0,20210807_185715.bin
7328146,13788,108388.7578125,2614890,0,163400.96875,0.0,178374,0,20210807_190715.bin
7328685,14327,108391.046875,2614964,0,163404.203125,0.0,178394,0,20210807_191715.bin
7329344,14986,108391.09375,2614964,0,163404.203125,0.0,178394,0,20210807_192715.bin
7329943,15585,108400.0703125,2615257,0,163416.40625,0.0,178469,0,20210807_193718.bin
7330542,16184,108406.609375,2615497,0,163425.796875,0.0,178559,0,20210807_194718.bin
7331141,16783,108410.46875,2615605,0,163430.453125,0.0,178586,0,20210807_195718.bin
7331740,17382,108416.390625,2615761,0,163436.875,0.0,178641,0,20210807_200718.bin
7332338,17980,108422.90625,2616095,0,163441.59375,0.0,178671,0,20210807_201718.bin
7332936,18578,108429.5078125,2616652,0,163449.34375,0.0,178721,0,20210807_202718.bin
7333535,19177,108435.984375,2617205,0,163457.21875,0.0,178769,0,20210807_203718.bin
7334133,19775,108442.2890625,2617764,0,163465.109375,0.0,178817,0,20210807_204718.bin
7334731,20373,108448.03125,2618261,0,163472.171875,0.0,178861,0,20210807_205718.bin
7335329,20971,108454.640625,2618811,0,163479.9375,0.0,178911,0,20210807_210718.bin
7335927,21569,108460.96875,2619365,0,163487.828125,0.0,178959,0,20210807_211718.bin
7336525,22167,108467.4140625,2619920,0,163495.75,0.0,179006,0,20210807_212718.bin
7337123,22765,108473.7890625,2620471,0,163503.53125,0.0,179056,0,20210807_213718.bin
7337721,23363,108480.390625,2621022,0,163511.296875,0.0,179106,0,20210807_214718.bin
7338320,23962,108486.7265625,2621577,0,163519.21875,0.0,179154,0,20210807_215718.bin
7338918,24560,108492.9453125,2622130,0,163527.140625,0.0,179201,0,20210807_220718.bin
7339516,25158,108499.546875,2622681,0,163534.890625,0.0,179251,0,20210807_221718.bin
7340114,25756,108506.0234375,2623240,0,163542.71875,0.0,179300,0,20210807_222718.bin
7340712,26354,108512.546875,2623797,0,163550.609375,0.0,179348,0,20210807_223718.bin
7341311,26953,108515.28125,2624076,0,163554.5625,0.0,179370,0,20210807_224718.bin
7341909,27551,108519.515625,2624516,0,163560.1875,0.0,179401,0,20210807_225718.bin
7342507,28149,108523.4609375,2625083,0,163567.625,0.0,179438,0,20210807_230718.bin
7343104,28746,108527.6015625,2625647,0,163575.078125,0.0,179475,0,20210807_231718.bin
7343702,29344,108531.7890625,2626209,0,163582.296875,0.0,179514,0,20210807_232718.bin
7344300,29942,108535.765625,2626776,0,163589.8125,0.0,179550,0,20210807_233718.bin
7344898,30540,108539.984375,2627343,0,163597.1875,0.0,179588,0,20210807_234718.bin
7345496,31138,108544.015625,2627904,0,163604.515625,0.0,179626,0,20210807_235718.bin
7346094,31736,108547.9609375,2628470,0,163612.0625,0.0,179662,0,20210808_000718.bin
7346692,32334,108552.296875,2629032,0,163619.3125,0.0,179701,0,20210808_001718.bin
7347290,32932,108556.3203125,2629598,0,163626.765625,0.0,179738,0,20210808_002718.bin
7347888,33530,108560.1953125,2630158,0,163634.1875,0.0,179774,0,20210808_003718.bin
7348486,412,108566.546875,2630538,0,163639.015625,0.0,179801,0,20210808_004718.bin
7349084,1010,108570.4921875,2631103,0,163646.40625,0.0,179838,0,20210808_005718.bin
7349682,1608,108574.0390625,2631606,0,163652.90625,0.0,179870,0,20210808_010718.bin
7350279,2205,108578.2578125,2632168,0,163660.25,0.0,179908,0,20210808_011718.bin
7350877,2803,108582.3671875,2632732,0,163667.546875,0.0,179946,0,20210808_012718.bin
7351475,3401,108586.234375,2633297,0,163675.078125,0.0,179982,0,20210808_013718.bin
7352073,3999,108590.5390625,2633860,0,163682.359375,0.0,180020,0,20210808_014718.bin
7352671,4597,108594.59375,2634426,0,163689.75,0.0,180058,0,20210808_015718.bin
7353269,5195,108598.5390625,2634990,0,163697.234375,0.0,180094,0,20210808_020718.bin
7353867,5793,108602.765625,2635552,0,163704.46875,0.0,180133,0,20210808_021718.bin
7354465,6391,108606.7890625,2636115,0,163711.90625,0.0,180170,0,20210808_022718.bin
7355063,6989,108609.671875,2636494,0,163717.109375,0.0,180198,0,20210808_023718.bin
7355661,7587,108614.0546875,2637058,0,163725.171875,0.0,180238,0,20210808_024718.bin
7356259,8185,108618.4609375,2637620,0,163733.28125,0.0,180278,0,20210808_025718.bin
7356856,8782,108622.4140625,2638093,0,163739.953125,0.0,180314,0,20210808_030718.bin
7357454,9380,108626.7890625,2638653,0,163748.0,0.0,180354,0,20210808_031718.bin
